<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,D,20180110,000000,173.1600000,174.3000000,173.0000000,174.2450000,19015667
US1.AAPL,D,20180111,000000,174.5900000,175.4886000,174.4900000,175.2700000,14224275
US1.AAPL,D,20180112,000000,176.1800000,177.3600000,175.6500000,177.0000000,17956402
US1.AAPL,D,20180116,000000,177.9100000,179.3900000,176.1400000,176.2000000,23156330
US1.AAPL,D,20180117,000000,176.1500000,179.2500000,175.0700000,179.1000000,26961721
US1.AAPL,D,20180118,000000,179.3700000,180.1000000,178.2500000,179.2700000,23154395
US1.AAPL,D,20180119,000000,178.5200000,179.5800000,177.4100000,178.4500000,21467774
US1.AAPL,D,20180122,000000,177.3000000,177.7800000,176.6020000,177.0100000,19807345
US1.AAPL,D,20180123,000000,177.3000000,179.4400000,176.8200000,176.9600000,26526917
US1.AAPL,D,20180124,000000,177.2500000,177.3000000,173.2000000,174.2200000,40373663
US1.AAPL,D,20180125,000000,174.2800000,174.9500000,170.5300000,171.1000000,33338358
US1.AAPL,D,20180126,000000,172.0000000,172.0000000,170.0600000,171.4500000,30510504
US1.AAPL,D,20180129,000000,170.1600000,170.1600000,167.0700000,167.9600000,38756403
US1.AAPL,D,20180130,000000,165.5550000,167.3700000,164.7000000,166.9600000,38296089
US1.AAPL,D,20180131,000000,166.8700000,168.4417000,166.5000000,167.4700000,24134956
US1.AAPL,D,20180201,000000,167.1650000,168.6200000,166.7600000,167.7000000,29742221
US1.AAPL,D,20180202,000000,166.4700000,166.8000000,160.1000000,160.4100000,67919941
US1.AAPL,D,20180205,000000,159.1100000,163.8800000,156.0000000,156.4900000,59349000
US1.AAPL,D,20180206,000000,154.9100000,163.7200000,154.0000000,163.0600000,54614645
US1.AAPL,D,20180207,000000,163.0850000,163.4000000,159.0685000,159.5200000,41035232
US1.AAPL,D,20180208,000000,160.3000000,161.0000000,155.0300000,155.1600000,43430821
US1.AAPL,D,20180209,000000,156.6700000,157.8900000,150.2400000,156.2200000,54464820
US1.AAPL,D,20180212,000000,158.4800000,163.8900000,157.5100000,162.7500000,45965623
US1.AAPL,D,20180213,000000,161.9500000,164.7500000,161.6500000,164.3451000,26018445
US1.AAPL,D,20180214,000000,163.0700000,167.5400000,162.8800000,167.3600000,32127514
US1.AAPL,D,20180215,000000,169.7900000,173.0900000,169.0000000,173.0000000,43508523
US1.AAPL,D,20180216,000000,172.3600000,174.8200000,171.7700000,172.4500000,33829330
US1.AAPL,D,20180220,000000,172.0700000,174.2600000,171.4200000,171.8500000,27544487
US1.AAPL,D,20180221,000000,172.8300000,174.1200000,171.0100000,171.0100000,30305858
US1.AAPL,D,20180222,000000,171.8500000,173.9500000,171.7100000,172.6100000,26168461
US1.AAPL,D,20180223,000000,173.6700000,175.6500000,173.5400000,175.5600000,28101479
US1.AAPL,D,20180226,000000,176.3500000,179.3900000,176.2100000,178.9800000,30870927
US1.AAPL,D,20180227,000000,179.1000000,180.4800000,178.1600000,178.3400000,32602332
US1.AAPL,D,20180228,000000,179.3300000,180.6150000,178.0500000,178.1300000,26249395
US1.AAPL,D,20180301,000000,178.5500000,179.7750000,172.6600000,174.9500000,41348231
US1.AAPL,D,20180302,000000,172.8000000,176.3000000,172.4500000,176.2800000,31834575
US1.AAPL,D,20180305,000000,175.1400000,177.7400000,174.5200000,176.8300000,22630184
US1.AAPL,D,20180306,000000,177.9000000,178.2500000,176.1300000,176.6800000,19569822
US1.AAPL,D,20180307,000000,175.1500000,175.8500000,174.2700000,175.0200000,25062685
US1.AAPL,D,20180308,000000,175.4800000,177.1200000,175.0700000,176.9500000,19434409
US1.AAPL,D,20180309,000000,177.9600000,180.0000000,177.3900000,179.9600000,25340139
US1.AAPL,D,20180312,000000,180.3000000,182.3900000,180.2100000,181.7300000,27732849
US1.AAPL,D,20180313,000000,182.5700000,183.5000000,179.2400000,179.9500000,26600990
US1.AAPL,D,20180314,000000,180.3200000,180.5200000,177.8100000,178.4850000,24702060
US1.AAPL,D,20180315,000000,178.5000000,180.2400000,178.0701000,178.6500000,18602663
US1.AAPL,D,20180316,000000,178.6100000,179.1200000,177.6200000,177.8900000,22076737
US1.AAPL,D,20180319,000000,177.3700000,177.4700000,173.6600000,175.3200000,26090817
US1.AAPL,D,20180320,000000,175.2800000,176.8000000,174.9400000,175.2500000,15306106
US1.AAPL,D,20180321,000000,175.0100000,175.0900000,171.2600000,171.2700000,29879198
US1.AAPL,D,20180322,000000,170.0500000,172.6800000,168.6000000,168.7500000,34816012
US1.AAPL,D,20180323,000000,168.5400000,169.9200000,164.9400000,164.9600000,32037103
US1.AAPL,D,20180326,000000,168.0700000,173.1000000,166.4400000,172.7600000,27985011
US1.AAPL,D,20180327,000000,173.6900000,175.1500000,166.9200000,168.3500000,32638333
US1.AAPL,D,20180328,000000,167.1400000,170.0200000,165.1900000,166.4800000,32666288
US1.AAPL,D,20180329,000000,168.0300000,171.7500000,166.9000000,167.9100000,25810905
US1.AAPL,D,20180402,000000,167.8800000,168.9400000,164.4700000,166.6800000,30123957
US1.AAPL,D,20180403,000000,167.6600000,168.7455000,164.8800000,168.3900000,23637925
US1.AAPL,D,20180404,000000,164.8800000,172.0100000,164.7700000,171.5800000,27488808
US1.AAPL,D,20180405,000000,172.5800000,174.2304000,172.0800000,172.7800000,21301951
US1.AAPL,D,20180406,000000,170.8900000,172.4800000,168.2000000,168.3500000,26810463
US1.AAPL,D,20180409,000000,169.8100000,173.0900000,169.8100000,170.0600000,22353391
US1.AAPL,D,20180410,000000,173.0000000,174.0000000,171.5300000,173.2500000,23513640
US1.AAPL,D,20180411,000000,172.2300000,173.9232000,171.7000000,172.4400000,18108552
US1.AAPL,D,20180412,000000,173.4000000,175.0000000,173.0400000,174.1600000,18717892
US1.AAPL,D,20180413,000000,174.7600000,175.8400000,173.8500000,174.7300000,18294921
US1.AAPL,D,20180416,000000,175.1200000,176.1900000,174.8301000,175.8200000,17962872
US1.AAPL,D,20180417,000000,176.4200000,178.9365000,176.4100000,178.2400000,19390218
US1.AAPL,D,20180418,000000,177.7800000,178.8200000,176.8800000,177.8400000,16068964
US1.AAPL,D,20180419,000000,174.9400000,175.3900000,172.6600000,172.8000000,28101974
US1.AAPL,D,20180420,000000,170.5950000,171.2184000,165.4300000,165.7200000,52839202
US1.AAPL,D,20180423,000000,166.8100000,166.9200000,164.0900000,165.2500000,28090124
US1.AAPL,D,20180424,000000,165.6700000,166.3300000,161.2201000,162.9400000,28037384
US1.AAPL,D,20180425,000000,162.6200000,165.4200000,162.4100000,163.7716000,22736830
US1.AAPL,D,20180426,000000,164.1200000,165.7300000,163.3700000,164.2200000,21765821
US1.AAPL,D,20180427,000000,164.0000000,164.3300000,160.6300000,162.3300000,30135175
US1.AAPL,D,20180430,000000,162.1100000,167.2600000,161.8400000,165.2600000,31949871
US1.AAPL,D,20180501,000000,166.4102000,169.2000000,165.2700000,169.0000000,35869109
US1.AAPL,D,20180502,000000,175.2500000,177.7500000,173.8000000,176.6200000,54048182
US1.AAPL,D,20180503,000000,175.8800000,177.5000000,174.4411000,176.8900000,28260827
US1.AAPL,D,20180504,000000,178.2500000,184.2500000,178.1700000,183.8300000,47649628
US1.AAPL,D,20180507,000000,185.1800000,187.6700000,184.7500000,185.1300000,36131007
US1.AAPL,D,20180508,000000,184.9900000,186.2200000,183.6650000,186.0400000,21613415
US1.AAPL,D,20180509,000000,186.5800000,187.4000000,185.2200000,187.3500000,18902570
US1.AAPL,D,20180510,000000,187.7400000,190.3700000,187.6500000,190.0300000,23409888
US1.AAPL,D,20180511,000000,189.4900000,190.0600000,187.4500000,188.5900000,18258247
US1.AAPL,D,20180514,000000,189.0100000,189.5300000,187.8600000,188.1700000,14781709
US1.AAPL,D,20180515,000000,186.8100000,187.0700000,185.1000000,186.4400000,18392130
US1.AAPL,D,20180516,000000,186.1000000,188.4600000,186.0000000,188.1900000,15211584
US1.AAPL,D,20180517,000000,188.0000000,188.9100000,186.3600000,186.9900000,13886739
US1.AAPL,D,20180518,000000,187.1900000,187.8102000,186.1300000,186.2900000,14054840
US1.AAPL,D,20180521,000000,188.0000000,189.2700000,186.9106000,187.6100000,14636666
US1.AAPL,D,20180522,000000,188.4900000,188.8800000,186.7800000,187.3100000,10828801
US1.AAPL,D,20180523,000000,186.3500000,188.5000000,185.7600000,188.4500000,13164173
US1.AAPL,D,20180524,000000,188.7700000,188.8400000,186.2100000,188.2100000,15026258
US1.AAPL,D,20180525,000000,188.2300000,189.6500000,187.6500000,188.5800000,13694693
US1.AAPL,D,20180529,000000,187.6000000,188.7500000,186.8700000,187.8600000,17061765
US1.AAPL,D,20180530,000000,187.6400000,188.0000000,186.7800000,187.5000000,14395196
US1.AAPL,D,20180531,000000,187.2500000,188.2300000,186.1400000,186.8800000,16615178
US1.AAPL,D,20180601,000000,187.9912000,190.2600000,187.7500000,190.2300000,18965587
US1.AAPL,D,20180604,000000,191.6000000,193.4200000,191.3500000,191.8100000,21375275
US1.AAPL,D,20180605,000000,192.9200000,193.9400000,192.3600000,193.3100000,17150375
US1.AAPL,D,20180606,000000,193.5900000,194.0800000,191.9200000,194.0500000,14734121
US1.AAPL,D,20180607,000000,194.1400000,194.2000000,192.3350000,193.4800000,15182450
US1.AAPL,D,20180608,000000,191.1200000,192.0000000,189.7700000,191.4800000,19809741
US1.AAPL,D,20180611,000000,191.3400000,191.9700000,190.2100000,191.2600000,14665314
US1.AAPL,D,20180612,000000,191.3850000,192.6110000,191.1500000,192.2500000,12823939
US1.AAPL,D,20180613,000000,192.4200000,192.8800000,190.4400000,190.7100000,15214583
US1.AAPL,D,20180614,000000,191.5500000,191.5700000,190.2200000,190.8100000,15786349
US1.AAPL,D,20180615,000000,190.0400000,190.1600000,188.2600000,188.9200000,28477618
US1.AAPL,D,20180618,000000,187.8700000,189.2200000,187.2000000,188.7600000,12498231
US1.AAPL,D,20180619,000000,185.2600000,186.3300000,183.4500000,185.7700000,24445525
US1.AAPL,D,20180620,000000,186.3900000,187.2000000,185.7300000,186.5000000,15113206
US1.AAPL,D,20180621,000000,187.2100000,188.3500000,184.9400000,185.4700000,16748099
US1.AAPL,D,20180622,000000,185.9100000,186.1500000,184.7000000,184.9200000,12745774
US1.AAPL,D,20180625,000000,183.4000000,184.9200000,180.7300000,182.1800000,23680063
US1.AAPL,D,20180626,000000,182.8900000,186.5300000,182.5400000,184.4400000,18824396
US1.AAPL,D,20180627,000000,185.2278000,187.2800000,184.0300000,184.1650000,19789161
US1.AAPL,D,20180628,000000,184.0900000,186.2100000,183.8000000,185.5100000,13516379
US1.AAPL,D,20180629,000000,186.2900000,187.1900000,182.9100000,182.9100000,14556692
US1.AAPL,D,20180702,000000,183.8700000,187.3000000,183.4200000,187.1500000,13476948
US1.AAPL,D,20180703,000000,187.6800000,187.9500000,183.5400000,184.0000000,12388488
US1.AAPL,D,20180705,000000,185.1900000,186.4100000,184.2800000,185.3800000,13019460
US1.AAPL,D,20180706,000000,185.5400000,188.4340000,185.2000000,187.9800000,13573803
US1.AAPL,D,20180709,000000,189.5000000,190.6800000,189.3000000,190.6100000,14677276
US1.AAPL,D,20180710,000000,190.5800000,191.2800000,190.1801000,190.3500000,11730682
US1.AAPL,D,20180711,000000,188.5000000,189.7799000,187.6100000,187.9300000,13702401
US1.AAPL,D,20180712,000000,189.5300000,191.4100000,189.3100000,191.0400000,13419786
US1.AAPL,D,20180713,000000,191.0300000,191.8400000,190.9000000,191.3300000,9618235
US1.AAPL,D,20180716,000000,191.5200000,192.6500000,190.4150000,190.9200000,11095791
US1.AAPL,D,20180717,000000,189.7500000,191.8700000,189.2000000,191.4700000,11113511
US1.AAPL,D,20180718,000000,191.7800000,191.8000000,189.9300000,190.4000000,10596028
US1.AAPL,D,20180719,000000,189.7000000,192.5500000,189.6900000,191.9700000,14036840
US1.AAPL,D,20180720,000000,191.7600000,192.4300000,190.1700000,191.6700000,13391403
US1.AAPL,D,20180723,000000,190.6700000,191.9600000,189.5600000,191.6000000,10954908
US1.AAPL,D,20180724,000000,192.4500000,193.6601000,192.0500000,192.9900000,13393428
US1.AAPL,D,20180725,000000,193.0602000,194.8500000,192.4300000,194.8200000,12761216
US1.AAPL,D,20180726,000000,194.6100000,195.9600000,193.6100000,194.2300000,14351321
US1.AAPL,D,20180727,000000,194.9400000,195.1900000,190.1000000,190.9800000,18529434
US1.AAPL,D,20180730,000000,191.9800000,192.2000000,189.0700000,189.9400000,15920883
US1.AAPL,D,20180731,000000,190.3400000,192.1400000,189.3400000,190.5800000,23925490
US1.AAPL,D,20180801,000000,199.1300000,201.7600000,197.3100000,201.6200000,55121138
US1.AAPL,D,20180802,000000,200.6100000,208.3800000,200.3500000,207.3800000,52704060
US1.AAPL,D,20180803,000000,207.0300000,208.7400000,205.4803000,207.9800000,26273995
US1.AAPL,D,20180806,000000,207.9300000,209.2500000,207.0700000,209.0600000,20217512
US1.AAPL,D,20180807,000000,209.3000000,209.5000000,206.7600000,207.1100000,20886166
US1.AAPL,D,20180808,000000,206.0900000,207.8100000,204.5200000,207.2500000,16566180
US1.AAPL,D,20180809,000000,207.2800000,209.7800000,207.2000000,208.8900000,18797224
US1.AAPL,D,20180810,000000,207.3600000,209.1000000,206.6700000,207.5500000,18215005
US1.AAPL,D,20180813,000000,207.7000000,210.9520000,207.7000000,208.8600000,21263684
US1.AAPL,D,20180814,000000,210.1550000,210.5600000,208.2600000,209.7600000,14740518
US1.AAPL,D,20180815,000000,209.2000000,210.7400000,208.3300000,210.3000000,22423860
US1.AAPL,D,20180816,000000,211.7000000,213.8121000,211.4700000,213.4800000,21221908
US1.AAPL,D,20180817,000000,213.4400000,217.9500000,213.1600000,217.6100000,28918790
US1.AAPL,D,20180820,000000,218.0700000,219.1800000,215.1100000,215.4500000,23274306
US1.AAPL,D,20180821,000000,216.8000000,217.1900000,214.0250000,215.0600000,20519850
US1.AAPL,D,20180822,000000,214.1000000,216.3600000,213.8400000,215.0600000,14196022
US1.AAPL,D,20180823,000000,214.7200000,217.0500000,214.6000000,215.5800000,14359386
US1.AAPL,D,20180824,000000,216.6000000,216.9000000,215.1100000,216.1400000,13508061
US1.AAPL,D,20180827,000000,217.1500000,218.7400000,216.3300000,217.9900000,15641279
US1.AAPL,D,20180828,000000,219.0100000,220.5400000,218.9200000,219.7100000,18420745
US1.AAPL,D,20180829,000000,220.2500000,223.4900000,219.4100000,222.9800000,21479874
US1.AAPL,D,20180830,000000,223.2500000,228.2600000,222.4000000,225.0700000,40302893
US1.AAPL,D,20180831,000000,226.5100000,228.8700000,226.2100000,227.5100000,30096877
US1.AAPL,D,20180904,000000,228.4900000,229.1800000,226.6300000,228.3600000,20709052
US1.AAPL,D,20180905,000000,228.9900000,229.6700000,225.1000000,226.8700000,25929897
US1.AAPL,D,20180906,000000,226.2300000,227.3500000,221.3000000,223.1200000,27274611
US1.AAPL,D,20180907,000000,221.8500000,225.3700000,220.7100000,221.4200000,29596507
US1.AAPL,D,20180910,000000,220.9600000,221.8500000,216.4700000,218.3402000,29374747
US1.AAPL,D,20180911,000000,217.9400000,224.2990000,216.5600000,223.8600000,27704482
US1.AAPL,D,20180912,000000,224.9400000,225.0000000,219.8400000,221.0600000,39264499
US1.AAPL,D,20180913,000000,223.5200000,228.3500000,222.5700000,226.4000000,31587597
US1.AAPL,D,20180914,000000,225.7500000,226.8400000,222.5220000,223.6400000,23554133
US1.AAPL,D,20180917,000000,222.1500000,222.9500000,217.2700000,217.8900000,28375627
US1.AAPL,D,20180918,000000,217.8300000,221.8500000,217.1200000,218.2400000,24179739
US1.AAPL,D,20180919,000000,218.5000000,219.6200000,215.3000000,218.3400000,20812171
US1.AAPL,D,20180920,000000,220.3200000,222.2800000,219.1500000,220.0400000,19449908
US1.AAPL,D,20180921,000000,220.5700000,221.3600000,217.2900000,217.6550000,35638267
US1.AAPL,D,20180924,000000,216.9700000,221.2600000,216.6300000,220.7900000,19535071
US1.AAPL,D,20180925,000000,219.7500000,222.8200000,219.7000000,222.1900000,15917628
US1.AAPL,D,20180926,000000,221.0000000,223.7500000,219.7600000,220.5100000,17135872
US1.AAPL,D,20180927,000000,223.7900000,226.4400000,223.5400000,225.0900000,21761696
US1.AAPL,D,20180928,000000,224.7900000,225.8400000,224.0200000,225.7600000,15108474
US1.AAPL,D,20181001,000000,227.9400000,229.4200000,226.3500000,227.2700000,16337787
US1.AAPL,D,20181002,000000,227.3100000,230.0000000,226.6300000,229.2900000,18375812
US1.AAPL,D,20181003,000000,230.0500000,233.4700000,229.7800000,232.1000000,21649719
US1.AAPL,D,20181004,000000,230.9500000,232.3500000,226.7300000,227.9900000,23767961
US1.AAPL,D,20181005,000000,227.9600000,228.4100000,220.5800000,224.2600000,25809360
US1.AAPL,D,20181008,000000,222.5600000,224.8000000,220.2000000,223.7600000,21103752
US1.AAPL,D,20181009,000000,223.6300000,227.2700000,222.2462000,226.8700000,19672102
US1.AAPL,D,20181010,000000,225.3700000,226.3500000,216.0500000,216.3900000,29818033
US1.AAPL,D,20181011,000000,214.5200000,219.5000000,212.3200000,214.4500000,38797491
US1.AAPL,D,20181012,000000,220.5500000,222.8800000,216.8400000,222.1100000,28397919
US1.AAPL,D,20181015,000000,221.1600000,221.8300000,217.2700000,217.2800000,22403259
US1.AAPL,D,20181016,000000,218.9700000,222.9900000,216.7627000,222.1300000,21865543
US1.AAPL,D,20181017,000000,222.3000000,222.6400000,219.3400000,221.2000000,16169447
US1.AAPL,D,20181018,000000,217.8600000,219.7400000,213.0000000,216.1200000,23483746
US1.AAPL,D,20181019,000000,219.1600000,221.2600000,217.4300000,219.3000000,23788682
US1.AAPL,D,20181022,000000,219.8500000,223.3600000,218.9100000,220.5900000,21318872
US1.AAPL,D,20181023,000000,215.8000000,223.2500000,214.7000000,222.7650000,29768418
US1.AAPL,D,20181024,000000,222.5200000,224.2300000,214.5400000,215.0800000,30008098
US1.AAPL,D,20181025,000000,217.7000000,221.3800000,216.7500000,219.8500000,19816414
US1.AAPL,D,20181026,000000,215.6400000,220.1900000,212.6700000,216.0300000,35878762
US1.AAPL,D,20181029,000000,219.2550000,219.6900000,206.0900000,212.5500000,36069395
US1.AAPL,D,20181030,000000,211.1500000,215.1800000,209.2700000,213.3300000,26591389
US1.AAPL,D,20181031,000000,216.8700000,220.4500000,216.6200000,218.7900000,27267896
US1.AAPL,D,20181101,000000,219.0700000,222.3600000,216.8100000,222.0600000,34273575
US1.AAPL,D,20181102,000000,209.5500000,213.6500000,205.4300000,207.4700000,69862206
US1.AAPL,D,20181105,000000,204.3000000,204.3900000,198.1700000,201.5900000,51670747
US1.AAPL,D,20181106,000000,201.9200000,204.7200000,201.6900000,203.7800000,24743009
US1.AAPL,D,20181107,000000,205.8900000,210.0600000,204.1300000,209.9600000,25389354
US1.AAPL,D,20181108,000000,209.9400000,210.1200000,206.7500000,208.4900000,19216333
US1.AAPL,D,20181109,000000,205.5500000,206.0100000,202.2500000,204.4700000,23852926
US1.AAPL,D,20181112,000000,198.9000000,199.8500000,193.7900000,194.2000000,40614690
US1.AAPL,D,20181113,000000,191.7200000,197.1800000,191.4501000,192.2300000,35563755
US1.AAPL,D,20181114,000000,193.8100000,194.4800000,185.9300000,186.8000000,48844566
US1.AAPL,D,20181115,000000,188.3900000,191.9700000,186.9000000,191.4100000,35697094
US1.AAPL,D,20181116,000000,190.4100000,194.9695000,189.4600000,193.5300000,28934664
US1.AAPL,D,20181119,000000,189.9900000,190.7000000,184.9900000,185.8500000,31698365
US1.AAPL,D,20181120,000000,178.3700000,181.4700000,175.5100000,176.9400000,53469264
US1.AAPL,D,20181121,000000,179.7500000,180.2700000,176.5500000,176.7600000,23769667
US1.AAPL,D,20181123,000000,174.9000000,176.5950000,171.8500000,171.9705000,20198705
US1.AAPL,D,20181126,000000,174.2400000,174.9500000,170.2600000,174.6200000,36053185
US1.AAPL,D,20181127,000000,171.4600000,174.7700000,170.8800000,174.2500000,31755427
US1.AAPL,D,20181128,000000,176.7300000,181.2900000,174.9300000,180.9700000,36942778
US1.AAPL,D,20181129,000000,182.6300000,182.8000000,177.7000000,179.5500000,30629036
US1.AAPL,D,20181130,000000,180.2900000,180.3300000,177.0300000,178.6000000,24518834
US1.AAPL,D,20181203,000000,184.3900000,184.9400000,181.2100000,184.9300000,30728247
US1.AAPL,D,20181204,000000,180.9500000,182.3899000,176.2700000,176.7100000,31441766
US1.AAPL,D,20181206,000000,171.8300000,174.7800000,170.4200000,174.7600000,33411656
US1.AAPL,D,20181207,000000,173.5100000,174.4900000,168.3000000,168.3900000,32753452
US1.AAPL,D,20181210,000000,164.9700000,170.0900000,163.3300000,169.6100000,50864672
US1.AAPL,D,20181211,000000,171.6700000,171.7900000,167.0000000,168.6300000,35646731
US1.AAPL,D,20181212,000000,170.3900000,171.9200000,169.0200000,169.0900000,27156756
US1.AAPL,D,20181213,000000,170.4900000,172.5700000,169.5500000,170.8400000,26204385
US1.AAPL,D,20181214,000000,169.0000000,169.0800000,165.2800000,165.4000000,32801853
US1.AAPL,D,20181217,000000,165.4500000,168.3500000,162.7300000,164.2100000,33951398
US1.AAPL,D,20181218,000000,165.3600000,167.5300000,164.3900000,165.8900000,26766176
US1.AAPL,D,20181219,000000,166.0000000,167.4500000,159.0900000,160.7600000,36314212
US1.AAPL,D,20181220,000000,160.3600000,162.1100000,155.3000000,156.9000000,52692399
US1.AAPL,D,20181221,000000,156.8600000,158.1600000,149.6300000,150.7600000,58602198
US1.AAPL,D,20181224,000000,148.1500000,151.5500000,146.1600000,146.6500000,32380172
US1.AAPL,D,20181226,000000,148.3000000,157.2300000,146.7200000,157.1700000,45172108
US1.AAPL,D,20181227,000000,155.8400000,156.7700000,150.0700000,156.5300000,42058056
US1.AAPL,D,20181228,000000,157.4800000,158.5200000,154.5500000,156.2300000,33616272
US1.AAPL,D,20181231,000000,158.5000000,159.3600000,156.4800000,157.9400000,26414860
US1.AAPL,D,20190102,000000,154.8900000,158.8500000,154.2300000,157.9200000,25246257
US1.AAPL,D,20190103,000000,143.9500000,145.7200000,142.0000000,142.0850000,72121982
US1.AAPL,D,20190104,000000,144.5800000,148.5499000,143.8000000,148.2600000,46076847
US1.AAPL,D,20190107,000000,148.6400000,148.8300000,145.9000000,147.8900000,45116884
US1.AAPL,D,20190108,000000,149.3400000,151.8200000,148.5200000,150.7700000,32421859
US1.AAPL,D,20190109,000000,151.1600000,154.5300000,149.6300000,153.3100000,37404564
US1.AAPL,D,20190110,000000,152.5000000,153.9700000,150.8600000,153.8000000,25625286
US1.AAPL,D,20190111,000000,152.8100000,153.7000000,151.5100000,152.2800000,21019909
US1.AAPL,D,20190114,000000,150.8500000,151.2700000,149.2200000,149.9900000,24410444
US1.AAPL,D,20190115,000000,150.2700000,153.3900000,150.0500000,153.0500000,20959410
US1.AAPL,D,20190116,000000,153.0000000,155.8800000,153.0000000,154.9200000,23649177
US1.AAPL,D,20190117,000000,154.2200000,157.6600000,153.2600000,155.8600000,24630252
US1.AAPL,D,20190118,000000,157.5200000,157.8800000,155.9806000,156.8200000,25271836
US1.AAPL,D,20190122,000000,156.4100000,156.7300000,152.6200000,153.6900000,22351539
US1.AAPL,D,20190123,000000,154.1500000,155.1400000,151.7000000,153.9700000,18306884
US1.AAPL,D,20190124,000000,154.1300000,154.4800000,151.7400000,152.7100000,19095187
US1.AAPL,D,20190125,000000,155.2800000,158.1300000,154.3200000,157.7200000,27572060
US1.AAPL,D,20190128,000000,155.5300000,156.3300000,153.6600000,156.3000000,19992101
US1.AAPL,D,20190129,000000,156.2500000,158.1300000,154.1100000,154.6380000,28180723
US1.AAPL,D,20190130,000000,163.2500000,166.1500000,160.2300000,165.2400000,50595243
US1.AAPL,D,20190131,000000,166.1200000,169.0000000,164.5600000,166.2700000,28618182
US1.AAPL,D,20190201,000000,166.9300000,168.9800000,165.9300000,166.5300000,23382009
US1.AAPL,D,20190204,000000,167.4800000,171.6550000,167.2800000,171.2700000,24808684
US1.AAPL,D,20190205,000000,172.8600000,175.0800000,172.3501000,174.1000000,29216363
US1.AAPL,D,20190206,000000,174.7000000,175.5700000,172.8531000,174.2800000,22447579
US1.AAPL,D,20190207,000000,172.3700000,173.9400000,170.3400000,170.9900000,24598066
US1.AAPL,D,20190208,000000,168.9200000,170.6600000,168.4200000,170.5000000,19028480
US1.AAPL,D,20190211,000000,171.0500000,171.2100000,169.2500000,169.4500000,15775148
US1.AAPL,D,20190212,000000,170.1300000,171.0000000,169.7000000,170.8900000,16385064
US1.AAPL,D,20190213,000000,171.4300000,172.4800000,169.9200000,170.1700000,17183168
US1.AAPL,D,20190214,000000,169.7100000,171.2615000,169.3800000,170.7900000,16137866
US1.AAPL,D,20190215,000000,171.2200000,171.7000000,169.7500000,170.3800000,19394183
US1.AAPL,D,20190219,000000,169.7200000,171.4400000,169.4300000,170.9400000,14053971
US1.AAPL,D,20190220,000000,171.1900000,173.3200000,170.9900000,172.0900000,18189747
US1.AAPL,D,20190221,000000,171.8000000,172.3700000,170.3000000,171.1400000,13948779
US1.AAPL,D,20190222,000000,171.6000000,173.0000000,171.3800000,172.9700000,13322784
US1.AAPL,D,20190225,000000,174.1600000,175.8700000,173.9500000,174.2600000,17584141
US1.AAPL,D,20190226,000000,173.7100000,175.3000000,173.1732000,174.3500000,13242235
US1.AAPL,D,20190227,000000,173.2600000,175.0000000,172.7300000,174.8800000,13844074
US1.AAPL,D,20190228,000000,174.3200000,174.9100000,172.9200000,173.2000000,15291889
US1.AAPL,D,20190301,000000,174.2800000,175.1500000,172.8900000,174.9700000,18166700
US1.AAPL,D,20190304,000000,175.6700000,177.7500000,173.9700000,175.8600000,22074154
US1.AAPL,D,20190305,000000,175.9200000,176.0000000,174.5400000,175.5100000,14002880
US1.AAPL,D,20190306,000000,174.6700000,175.4900000,173.9400000,174.5100000,15221684
US1.AAPL,D,20190307,000000,173.8700000,174.4400000,172.0200000,172.4700000,18440412
US1.AAPL,D,20190308,000000,170.2900000,173.0700000,169.5000000,172.9200000,17816521
US1.AAPL,D,20190311,000000,175.4900000,179.1200000,175.3500000,178.9800000,24033010
US1.AAPL,D,20190312,000000,179.9300000,182.6700000,179.3700000,180.9400000,24866432
US1.AAPL,D,20190313,000000,182.2900000,183.3000000,180.9200000,181.7200000,21449181
US1.AAPL,D,20190314,000000,183.9000000,184.1000000,182.5600000,183.7300000,17525665
US1.AAPL,D,20190315,000000,184.7800000,187.3300000,183.7400000,186.2100000,29959396
US1.AAPL,D,20190318,000000,185.8000000,188.3900000,185.7900000,188.0300000,20173934
US1.AAPL,D,20190319,000000,188.2400000,188.9900000,185.9200000,186.5400000,24618390
US1.AAPL,D,20190320,000000,186.2800000,189.4900000,184.7300000,188.1700000,21585296
US1.AAPL,D,20190321,000000,190.0900000,196.3300000,189.8100000,195.0500000,39478295
US1.AAPL,D,20190322,000000,195.3400000,197.6900000,190.7800000,191.0600000,34650857
US1.AAPL,D,20190325,000000,191.6400000,191.9800000,186.6000000,188.7700000,36856397
US1.AAPL,D,20190326,000000,191.4900000,192.8800000,184.5800000,186.7900000,37410997
US1.AAPL,D,20190327,000000,188.7500000,189.7600000,186.5500000,188.4700000,24388183
US1.AAPL,D,20190328,000000,188.9300000,189.5590000,187.5300000,188.7100000,16516747
US1.AAPL,D,20190329,000000,189.9500000,190.0800000,188.5400000,189.9400000,16672924
US1.AAPL,D,20190401,000000,191.6400000,191.6800000,188.3800000,191.2400000,20505748
US1.AAPL,D,20190402,000000,191.0900000,194.4600000,191.0500000,194.0400000,17828397
US1.AAPL,D,20190403,000000,193.2500000,196.5000000,193.1500000,195.3500000,17822846
